I,J,nwcbox_value,layer#,Cell_ID,X,Y
147,6,11167,2,110,423529.31,4100382.75
147,6,20309,3,110,423529.31,4100382.75
147,6,27912,4,110,423529.31,4100382.75
148,6,111,1,111,424027.59,4101705.0
148,6,11168,2,111,424027.59,4101705.0
148,6,20310,3,111,424027.59,4101705.0
148,6,27913,4,111,424027.59,4101705.0
149,6,112,1,112,424514.31,4103240.0
149,6,11169,2,112,424514.31,4103240.0
149,6,20311,3,112,424514.31,4103240.0
149,6,27914,4,112,424514.31,4103240.0
150,6,113,1,113,424994.81,4105090.0
150,6,11170,2,113,424994.81,4105090.0
151,6,114,1,114,425429.84,4107130.0
151,6,11171,2,114,425429.84,4107130.0
152,6,115,1,115,425472.59,4109408.75
153,6,116,1,116,424997.28,4111697.5
108,7,117,1,117,384780.28,4074755.25
108,7,11172,2,117,384780.28,4074755.25
108,7,20312,3,117,384780.28,4074755.25
119,7,118,1,118,412127.12,4081930.0
119,7,11173,2,118,412127.12,4081930.0
119,7,20313,3,118,412127.12,4081930.0
119,7,27915,4,118,412127.12,4081930.0
120,7,119,1,119,412626.16,4082655.0
120,7,11174,2,119,412626.16,4082655.0
120,7,20314,3,119,412626.16,4082655.0
120,7,27916,4,119,412626.16,4082655.0
121,7,120,1,120,413100.0,4083317.75
121,7,11175,2,120,413100.0,4083317.75
121,7,20315,3,120,413100.0,4083317.75
121,7,27917,4,120,413100.0,4083317.75
122,7,121,1,121,413552.72,4083925.5
122,7,11176,2,121,413552.72,4083925.5
122,7,20316,3,121,413552.72,4083925.5
122,7,27918,4,121,413552.72,4083925.5
123,7,122,1,122,413987.97,4084488.0
123,7,11177,2,122,413987.97,4084488.0
123,7,20317,3,122,413987.97,4084488.0
123,7,27919,4,122,413987.97,4084488.0
124,7,123,1,123,414408.16,4085017.5
124,7,11178,2,123,414408.16,4085017.5
124,7,20318,3,123,414408.16,4085017.5
124,7,27920,4,123,414408.16,4085017.5
125,7,124,1,124,414816.19,4085517.5
125,7,11179,2,124,414816.19,4085517.5
125,7,20319,3,124,414816.19,4085517.5
125,7,27921,4,124,414816.19,4085517.5
125,7,34273,5,124,414816.19,4085517.5
125,7,39434,6,124,414816.19,4085517.5
125,7,43612,7,124,414816.19,4085517.5
125,7,46895,8,124,414816.19,4085517.5
126,7,125,1,125,415214.0,4085990.0
126,7,11180,2,125,415214.0,4085990.0
126,7,20320,3,125,415214.0,4085990.0
126,7,27922,4,125,415214.0,4085990.0
126,7,34274,5,125,415214.0,4085990.0
126,7,39435,6,125,415214.0,4085990.0
126,7,43613,7,125,415214.0,4085990.0
127,7,126,1,126,415603.25,4086445.75
127,7,11181,2,126,415603.25,4086445.75
127,7,20321,3,126,415603.25,4086445.75
127,7,27923,4,126,415603.25,4086445.75
127,7,34275,5,126,415603.25,4086445.75
127,7,39436,6,126,415603.25,4086445.75
127,7,43614,7,126,415603.25,4086445.75
128,7,127,1,127,415983.62,4086885.5
128,7,11182,2,127,415983.62,4086885.5
128,7,20322,3,127,415983.62,4086885.5
128,7,27924,4,127,415983.62,4086885.5
128,7,34276,5,127,415983.62,4086885.5
128,7,39437,6,127,415983.62,4086885.5
128,7,43615,7,127,415983.62,4086885.5
128,7,46896,8,127,415983.62,4086885.5
128,7,49431,9,127,415983.62,4086885.5
128,7,51239,10,127,415983.62,4086885.5
129,7,128,1,128,416354.38,4087313.0
129,7,11183,2,128,416354.38,4087313.0
129,7,20323,3,128,416354.38,4087313.0
129,7,27925,4,128,416354.38,4087313.0
129,7,34277,5,128,416354.38,4087313.0
129,7,39438,6,128,416354.38,4087313.0
129,7,43616,7,128,416354.38,4087313.0
129,7,46897,8,128,416354.38,4087313.0
129,7,49432,9,128,416354.38,4087313.0
129,7,51240,10,128,416354.38,4087313.0
130,7,129,1,129,416713.41,4087732.75
130,7,11184,2,129,416713.41,4087732.75
130,7,20324,3,129,416713.41,4087732.75
130,7,27926,4,129,416713.41,4087732.75
130,7,34278,5,129,416713.41,4087732.75
130,7,39439,6,129,416713.41,4087732.75
130,7,43617,7,129,416713.41,4087732.75
130,7,46898,8,129,416713.41,4087732.75
130,7,49433,9,129,416713.41,4087732.75
130,7,51241,10,129,416713.41,4087732.75
131,7,130,1,130,417055.47,4088150.0
131,7,11185,2,130,417055.47,4088150.0
131,7,20325,3,130,417055.47,4088150.0
131,7,27927,4,130,417055.47,4088150.0
131,7,34279,5,130,417055.47,4088150.0
131,7,39440,6,130,417055.47,4088150.0
131,7,43618,7,130,417055.47,4088150.0
131,7,46899,8,130,417055.47,4088150.0
131,7,49434,9,130,417055.47,4088150.0
131,7,51242,10,130,417055.47,4088150.0
131,7,52572,11,130,417055.47,4088150.0
132,7,131,1,131,417376.19,4088570.25
132,7,11186,2,131,417376.19,4088570.25
132,7,20326,3,131,417376.19,4088570.25
132,7,27928,4,131,417376.19,4088570.25
132,7,34280,5,131,417376.19,4088570.25
132,7,39441,6,131,417376.19,4088570.25
132,7,43619,7,131,417376.19,4088570.25
132,7,46900,8,131,417376.19,4088570.25
132,7,49435,9,131,417376.19,4088570.25
132,7,51243,10,131,417376.19,4088570.25
132,7,52573,11,131,417376.19,4088570.25
133,7,132,1,132,417673.62,4088997.75
133,7,11187,2,132,417673.62,4088997.75
133,7,20327,3,132,417673.62,4088997.75
133,7,27929,4,132,417673.62,4088997.75
133,7,34281,5,132,417673.62,4088997.75
133,7,39442,6,132,417673.62,4088997.75
133,7,43620,7,132,417673.62,4088997.75
133,7,46901,8,132,417673.62,4088997.75
133,7,49436,9,132,417673.62,4088997.75
133,7,51244,10,132,417673.62,4088997.75
133,7,52574,11,132,417673.62,4088997.75
134,7,133,1,133,417948.25,4089447.75
134,7,11188,2,133,417948.25,4089447.75
134,7,20328,3,133,417948.25,4089447.75
134,7,27930,4,133,417948.25,4089447.75
134,7,34282,5,133,417948.25,4089447.75
134,7,39443,6,133,417948.25,4089447.75
134,7,43621,7,133,417948.25,4089447.75
135,7,134,1,134,418204.72,4089922.5
135,7,11189,2,134,418204.72,4089922.5
135,7,20329,3,134,418204.72,4089922.5
135,7,27931,4,134,418204.72,4089922.5
135,7,34283,5,134,418204.72,4089922.5
135,7,39444,6,134,418204.72,4089922.5
135,7,43622,7,134,418204.72,4089922.5
136,7,135,1,135,418450.69,4090432.75
136,7,11190,2,135,418450.69,4090432.75
136,7,20330,3,135,418450.69,4090432.75
136,7,27932,4,135,418450.69,4090432.75
136,7,34284,5,135,418450.69,4090432.75
137,7,136,1,136,418695.38,4090995.25
137,7,11191,2,136,418695.38,4090995.25
137,7,20331,3,136,418695.38,4090995.25
137,7,27933,4,136,418695.38,4090995.25
137,7,34285,5,136,418695.38,4090995.25
138,7,137,1,137,418949.09,4091617.5
138,7,11192,2,137,418949.09,4091617.5
138,7,20332,3,137,418949.09,4091617.5
138,7,27934,4,137,418949.09,4091617.5
138,7,34286,5,137,418949.09,4091617.5
139,7,138,1,138,419219.88,4092307.5
139,7,11193,2,138,419219.88,4092307.5
139,7,20333,3,138,419219.88,4092307.5
139,7,27935,4,138,419219.88,4092307.5
139,7,34287,5,138,419219.88,4092307.5
140,7,139,1,139,419514.62,4093070.5
140,7,11194,2,139,419514.62,4093070.5
140,7,20334,3,139,419514.62,4093070.5
140,7,27936,4,139,419514.62,4093070.5
140,7,34288,5,139,419514.62,4093070.5
141,7,140,1,140,419838.12,4093910.5
141,7,11195,2,140,419838.12,4093910.5
141,7,20335,3,140,419838.12,4093910.5
141,7,27937,4,140,419838.12,4093910.5
141,7,34289,5,140,419838.12,4093910.5
142,7,141,1,141,420192.16,4094832.25
142,7,11196,2,141,420192.16,4094832.25
142,7,20336,3,141,420192.16,4094832.25
142,7,27938,4,141,420192.16,4094832.25
142,7,34290,5,141,420192.16,4094832.25
143,7,142,1,142,420577.12,4095835.25
143,7,11197,2,142,420577.12,4095835.25
143,7,20337,3,142,420577.12,4095835.25
143,7,27939,4,142,420577.12,4095835.25
143,7,34291,5,142,420577.12,4095835.25
143,7,39445,6,142,420577.12,4095835.25
144,7,143,1,143,420992.09,4096917.5
144,7,11198,2,143,420992.09,4096917.5
144,7,20338,3,143,420992.09,4096917.5
144,7,27940,4,143,420992.09,4096917.5
144,7,34292,5,143,420992.09,4096917.5
144,7,39446,6,143,420992.09,4096917.5
144,7,43623,7,143,420992.09,4096917.5
144,7,46902,8,143,420992.09,4096917.5
145,7,144,1,144,421434.12,4098077.5
145,7,11199,2,144,421434.12,4098077.5
145,7,20339,3,144,421434.12,4098077.5
145,7,27941,4,144,421434.12,4098077.5
145,7,34293,5,144,421434.12,4098077.5
145,7,39447,6,144,421434.12,4098077.5
146,7,145,1,145,421899.12,4099302.75
146,7,11200,2,145,421899.12,4099302.75
146,7,20340,3,145,421899.12,4099302.75
146,7,27942,4,145,421899.12,4099302.75
147,7,146,1,146,422381.69,4100582.75
147,7,11201,2,146,422381.69,4100582.75
147,7,20341,3,146,422381.69,4100582.75
147,7,27943,4,146,422381.69,4100582.75
148,7,147,1,147,422873.91,4101892.5
148,7,11202,2,147,422873.91,4101892.5
148,7,20342,3,147,422873.91,4101892.5
149,7,148,1,148,423365.56,4103412.5
149,7,11203,2,148,423365.56,4103412.5
149,7,20343,3,148,423365.56,4103412.5
150,7,149,1,149,423827.38,4105117.75
150,7,11204,2,149,423827.38,4105117.75
151,7,150,1,150,424179.84,4106939.75
151,7,11205,2,150,424179.84,4106939.75
152,7,151,1,151,424257.38,4108991.0
153,7,152,1,152,424027.16,4111035.25
108,8,153,1,153,384640.28,4076745.5
108,8,11206,2,153,384640.28,4076745.5
108,8,20344,3,153,384640.28,4076745.5
108,8,27944,4,153,384640.28,4076745.5
108,8,34294,5,153,384640.28,4076745.5
122,8,154,1,154,411942.28,4084775.25
122,8,11207,2,154,411942.28,4084775.25
122,8,20345,3,154,411942.28,4084775.25
122,8,27945,4,154,411942.28,4084775.25
123,8,155,1,155,412413.53,4085307.5
123,8,11208,2,155,412413.53,4085307.5
123,8,20346,3,155,412413.53,4085307.5
123,8,27946,4,155,412413.53,4085307.5
124,8,156,1,156,412870.16,4085807.25
124,8,11209,2,156,412870.16,4085807.25
124,8,20347,3,156,412870.16,4085807.25
124,8,27947,4,156,412870.16,4085807.25
125,8,157,1,157,413315.16,4086275.25
125,8,11210,2,157,413315.16,4086275.25
125,8,20348,3,157,413315.16,4086275.25
125,8,27948,4,157,413315.16,4086275.25
125,8,34295,5,157,413315.16,4086275.25
125,8,39448,6,157,413315.16,4086275.25
125,8,43624,7,157,413315.16,4086275.25
125,8,46903,8,157,413315.16,4086275.25
126,8,158,1,158,413750.75,4086715.25
126,8,11211,2,158,413750.75,4086715.25
126,8,20349,3,158,413750.75,4086715.25
126,8,27949,4,158,413750.75,4086715.25
126,8,34296,5,158,413750.75,4086715.25
126,8,39449,6,158,413750.75,4086715.25
126,8,43625,7,158,413750.75,4086715.25
127,8,159,1,159,414178.53,4087140.25
127,8,11212,2,159,414178.53,4087140.25
127,8,20350,3,159,414178.53,4087140.25
127,8,27950,4,159,414178.53,4087140.25
127,8,34297,5,159,414178.53,4087140.25
127,8,39450,6,159,414178.53,4087140.25
127,8,43626,7,159,414178.53,4087140.25
128,8,160,1,160,414597.72,4087550.5
128,8,11213,2,160,414597.72,4087550.5
128,8,20351,3,160,414597.72,4087550.5
128,8,27951,4,160,414597.72,4087550.5
128,8,34298,5,160,414597.72,4087550.5
128,8,39451,6,160,414597.72,4087550.5
128,8,43627,7,160,414597.72,4087550.5
129,8,161,1,161,415007.09,4087945.25
129,8,11214,2,161,415007.09,4087945.25
129,8,20352,3,161,415007.09,4087945.25
129,8,27952,4,161,415007.09,4087945.25
129,8,34299,5,161,415007.09,4087945.25
129,8,39452,6,161,415007.09,4087945.25
129,8,43628,7,161,415007.09,4087945.25
129,8,46904,8,161,415007.09,4087945.25
129,8,49437,9,161,415007.09,4087945.25
129,8,51245,10,161,415007.09,4087945.25
130,8,162,1,162,415403.91,4088333.0
130,8,11215,2,162,415403.91,4088333.0
130,8,20353,3,162,415403.91,4088333.0
130,8,27953,4,162,415403.91,4088333.0
130,8,34300,5,162,415403.91,4088333.0
130,8,39453,6,162,415403.91,4088333.0
130,8,43629,7,162,415403.91,4088333.0
130,8,46905,8,162,415403.91,4088333.0
130,8,49438,9,162,415403.91,4088333.0
130,8,51246,10,162,415403.91,4088333.0
131,8,163,1,163,415781.44,4088717.75
131,8,11216,2,163,415781.44,4088717.75
131,8,20354,3,163,415781.44,4088717.75
131,8,27954,4,163,415781.44,4088717.75
131,8,34301,5,163,415781.44,4088717.75
131,8,39454,6,163,415781.44,4088717.75
131,8,43630,7,163,415781.44,4088717.75
131,8,46906,8,163,415781.44,4088717.75
131,8,49439,9,163,415781.44,4088717.75
131,8,51247,10,163,415781.44,4088717.75
131,8,52575,11,163,415781.44,4088717.75
132,8,164,1,164,416134.53,4089107.5
132,8,11217,2,164,416134.53,4089107.5
132,8,20355,3,164,416134.53,4089107.5
132,8,27955,4,164,416134.53,4089107.5
132,8,34302,5,164,416134.53,4089107.5
132,8,39455,6,164,416134.53,4089107.5
132,8,43631,7,164,416134.53,4089107.5
132,8,46907,8,164,416134.53,4089107.5
132,8,49440,9,164,416134.53,4089107.5
132,8,51248,10,164,416134.53,4089107.5
132,8,52576,11,164,416134.53,4089107.5
133,8,165,1,165,416459.72,4089509.75
133,8,11218,2,165,416459.72,4089509.75
133,8,20356,3,165,416459.72,4089509.75
133,8,27956,4,165,416459.72,4089509.75
133,8,34303,5,165,416459.72,4089509.75
133,8,39456,6,165,416459.72,4089509.75
133,8,43632,7,165,416459.72,4089509.75
133,8,46908,8,165,416459.72,4089509.75
133,8,49441,9,165,416459.72,4089509.75
133,8,51249,10,165,416459.72,4089509.75
133,8,52577,11,165,416459.72,4089509.75
134,8,166,1,166,416757.44,4089930.0
134,8,11219,2,166,416757.44,4089930.0
134,8,20357,3,166,416757.44,4089930.0
134,8,27957,4,166,416757.44,4089930.0
134,8,34304,5,166,416757.44,4089930.0
134,8,39457,6,166,416757.44,4089930.0
134,8,43633,7,166,416757.44,4089930.0
135,8,167,1,167,417033.44,4090377.5
135,8,11220,2,167,417033.44,4090377.5
135,8,20358,3,167,417033.44,4090377.5
135,8,27958,4,167,417033.44,4090377.5
135,8,34305,5,167,417033.44,4090377.5
135,8,39458,6,167,417033.44,4090377.5
135,8,43634,7,167,417033.44,4090377.5
136,8,168,1,168,417295.91,4090867.5
136,8,11221,2,168,417295.91,4090867.5
136,8,20359,3,168,417295.91,4090867.5
136,8,27959,4,168,417295.91,4090867.5
136,8,34306,5,168,417295.91,4090867.5
137,8,169,1,169,417554.69,4091407.75
137,8,11222,2,169,417554.69,4091407.75
137,8,20360,3,169,417554.69,4091407.75
137,8,27960,4,169,417554.69,4091407.75
137,8,34307,5,169,417554.69,4091407.75
138,8,170,1,170,417819.44,4092007.75
138,8,11223,2,170,417819.44,4092007.75
138,8,20361,3,170,417819.44,4092007.75
138,8,27961,4,170,417819.44,4092007.75
138,8,34308,5,170,417819.44,4092007.75
139,8,171,1,171,418099.44,4092680.0
139,8,11224,2,171,418099.44,4092680.0
139,8,20362,3,171,418099.44,4092680.0
139,8,27962,4,171,418099.44,4092680.0
139,8,34309,5,171,418099.44,4092680.0
140,8,172,1,172,418402.12,4093427.5
140,8,11225,2,172,418402.12,4093427.5
140,8,20363,3,172,418402.12,4093427.5
140,8,27963,4,172,418402.12,4093427.5
140,8,34310,5,172,418402.12,4093427.5
141,8,173,1,173,418731.84,4094255.0
141,8,11226,2,173,418731.84,4094255.0
141,8,20364,3,173,418731.84,4094255.0
141,8,27964,4,173,418731.84,4094255.0
141,8,34311,5,173,418731.84,4094255.0
142,8,174,1,174,419090.91,4095165.0
142,8,11227,2,174,419090.91,4095165.0
142,8,20365,3,174,419090.91,4095165.0
142,8,27965,4,174,419090.91,4095165.0
142,8,34312,5,174,419090.91,4095165.0
143,8,175,1,175,419479.69,4096155.25
143,8,11228,2,175,419479.69,4096155.25
143,8,20366,3,175,419479.69,4096155.25
143,8,27966,4,175,419479.69,4096155.25
144,8,176,1,176,419896.62,4097227.5
144,8,11229,2,176,419896.62,4097227.5
144,8,20367,3,176,419896.62,4097227.5
144,8,27967,4,176,419896.62,4097227.5
144,8,34313,5,176,419896.62,4097227.5
144,8,39459,6,176,419896.62,4097227.5
144,8,43635,7,176,419896.62,4097227.5
144,8,46909,8,176,419896.62,4097227.5
145,8,177,1,177,420339.16,4098377.25
145,8,11230,2,177,420339.16,4098377.25
145,8,20368,3,177,420339.16,4098377.25
145,8,27968,4,177,420339.16,4098377.25
146,8,178,1,178,420802.12,4099592.25
146,8,11231,2,178,420802.12,4099592.25
146,8,20369,3,178,420802.12,4099592.25
146,8,27969,4,178,420802.12,4099592.25
147,8,179,1,179,421278.62,4100862.5
147,8,11232,2,179,421278.62,4100862.5
147,8,20370,3,179,421278.62,4100862.5
148,8,180,1,180,421760.41,4102162.5
148,8,11233,2,180,421760.41,4102162.5
148,8,20371,3,180,421760.41,4102162.5
149,8,181,1,181,422233.09,4103655.0
149,8,11234,2,181,422233.09,4103655.0
149,8,20372,3,181,422233.09,4103655.0
150,8,182,1,182,422629.81,4105227.25
150,8,11235,2,182,422629.81,4105227.25
151,8,183,1,183,422954.88,4106884.75
151,8,11236,2,183,422954.88,4106884.75
152,8,184,1,184,423084.09,4108703.75
153,8,185,1,185,422976.69,4110468.5
101,9,186,1,186,361613.12,4076337.5
108,9,187,1,187,384125.31,4078138.25
108,9,11237,2,187,384125.31,4078138.25
108,9,20373,3,187,384125.31,4078138.25
108,9,27970,4,187,384125.31,4078138.25
108,9,34314,5,187,384125.31,4078138.25
109,9,188,1,188,385387.84,4077912.75
109,9,11238,2,188,385387.84,4077912.75
110,9,189,1,189,387057.81,4077580.25
110,9,11239,2,189,387057.81,4077580.25
111,9,190,1,190,389242.75,4077385.25
112,9,191,1,191,392005.25,4076840.25
123,9,192,1,192,410896.53,4086205.0
123,9,11240,2,192,410896.53,4086205.0
123,9,20374,3,192,410896.53,4086205.0
123,9,27971,4,192,410896.53,4086205.0
124,9,193,1,193,411390.97,4086667.5
124,9,11241,2,193,411390.97,4086667.5
124,9,20375,3,193,411390.97,4086667.5
124,9,27972,4,193,411390.97,4086667.5
124,9,34315,5,193,411390.97,4086667.5
125,9,194,1,194,411873.12,4087110.0
125,9,11242,2,194,411873.12,4087110.0
125,9,20376,3,194,411873.12,4087110.0
125,9,27973,4,194,411873.12,4087110.0
125,9,34316,5,194,411873.12,4087110.0
125,9,39460,6,194,411873.12,4087110.0
125,9,43636,7,194,411873.12,4087110.0
125,9,46910,8,194,411873.12,4087110.0
126,9,195,1,195,412354.25,4087512.75
126,9,11243,2,195,412354.25,4087512.75
126,9,20377,3,195,412354.25,4087512.75
126,9,27974,4,195,412354.25,4087512.75
126,9,34317,5,195,412354.25,4087512.75
126,9,39461,6,195,412354.25,4087512.75
126,9,43637,7,195,412354.25,4087512.75
126,9,46911,8,195,412354.25,4087512.75
127,9,196,1,196,412837.72,4087902.75
127,9,11244,2,196,412837.72,4087902.75
127,9,20378,3,196,412837.72,4087902.75
127,9,27975,4,196,412837.72,4087902.75
127,9,34318,5,196,412837.72,4087902.75
127,9,39462,6,196,412837.72,4087902.75
127,9,43638,7,196,412837.72,4087902.75
127,9,46912,8,196,412837.72,4087902.75
128,9,197,1,197,413310.44,4088280.25
128,9,11245,2,197,413310.44,4088280.25
128,9,20379,3,197,413310.44,4088280.25
128,9,27976,4,197,413310.44,4088280.25
128,9,34319,5,197,413310.44,4088280.25
128,9,39463,6,197,413310.44,4088280.25
128,9,43639,7,197,413310.44,4088280.25
128,9,46913,8,197,413310.44,4088280.25
129,9,198,1,198,413769.19,4088650.5
129,9,11246,2,198,413769.19,4088650.5
129,9,20380,3,198,413769.19,4088650.5
129,9,27977,4,198,413769.19,4088650.5
129,9,34320,5,198,413769.19,4088650.5
129,9,39464,6,198,413769.19,4088650.5
129,9,43640,7,198,413769.19,4088650.5
129,9,46914,8,198,413769.19,4088650.5
130,9,199,1,199,414205.72,4089014.75
130,9,11247,2,199,414205.72,4089014.75
130,9,20381,3,199,414205.72,4089014.75
130,9,27978,4,199,414205.72,4089014.75
130,9,34321,5,199,414205.72,4089014.75
130,9,39465,6,199,414205.72,4089014.75
130,9,43641,7,199,414205.72,4089014.75
130,9,46915,8,199,414205.72,4089014.75
130,9,49442,9,199,414205.72,4089014.75
130,9,51250,10,199,414205.72,4089014.75
131,9,200,1,200,414622.47,4089375.0
131,9,11248,2,200,414622.47,4089375.0
131,9,20382,3,200,414622.47,4089375.0
131,9,27979,4,200,414622.47,4089375.0
131,9,34322,5,200,414622.47,4089375.0
131,9,39466,6,200,414622.47,4089375.0
131,9,43642,7,200,414622.47,4089375.0
131,9,46916,8,200,414622.47,4089375.0
131,9,49443,9,200,414622.47,4089375.0
131,9,51251,10,200,414622.47,4089375.0
131,9,52578,11,200,414622.47,4089375.0
132,9,201,1,201,415010.47,4089732.75
132,9,11249,2,201,415010.47,4089732.75
132,9,20383,3,201,415010.47,4089732.75
132,9,27980,4,201,415010.47,4089732.75
132,9,34323,5,201,415010.47,4089732.75
132,9,39467,6,201,415010.47,4089732.75
132,9,43643,7,201,415010.47,4089732.75
132,9,46917,8,201,415010.47,4089732.75
132,9,49444,9,201,415010.47,4089732.75
132,9,51252,10,201,415010.47,4089732.75
132,9,52579,11,201,415010.47,4089732.75
133,9,202,1,202,415364.88,4090095.0
133,9,11250,2,202,415364.88,4090095.0
133,9,20384,3,202,415364.88,4090095.0
133,9,27981,4,202,415364.88,4090095.0
133,9,34324,5,202,415364.88,4090095.0
133,9,39468,6,202,415364.88,4090095.0
133,9,43644,7,202,415364.88,4090095.0
133,9,46918,8,202,415364.88,4090095.0
133,9,49445,9,202,415364.88,4090095.0
133,9,51253,10,202,415364.88,4090095.0
133,9,52580,11,202,415364.88,4090095.0
134,9,203,1,203,415685.56,4090485.0
134,9,11251,2,203,415685.56,4090485.0
134,9,20385,3,203,415685.56,4090485.0
134,9,27982,4,203,415685.56,4090485.0
134,9,34325,5,203,415685.56,4090485.0
134,9,39469,6,203,415685.56,4090485.0
134,9,43645,7,203,415685.56,4090485.0
135,9,204,1,204,415966.44,4090903.0
135,9,11252,2,204,415966.44,4090903.0
135,9,20386,3,204,415966.44,4090903.0
135,9,27983,4,204,415966.44,4090903.0
136,9,205,1,205,416239.97,4091355.25
136,9,11253,2,205,416239.97,4091355.25
136,9,20387,3,205,416239.97,4091355.25
136,9,27984,4,205,416239.97,4091355.25
137,9,206,1,206,416532.69,4091865.0
137,9,11254,2,206,416532.69,4091865.0
137,9,20388,3,206,416532.69,4091865.0
137,9,27985,4,206,416532.69,4091865.0
137,9,34326,5,206,416532.69,4091865.0
138,9,207,1,207,416802.47,4092432.75
138,9,11255,2,207,416802.47,4092432.75
138,9,20389,3,207,416802.47,4092432.75
138,9,27986,4,207,416802.47,4092432.75
138,9,34327,5,207,416802.47,4092432.75
139,9,208,1,208,417070.16,4093085.0
139,9,11256,2,208,417070.16,4093085.0
139,9,20390,3,208,417070.16,4093085.0
139,9,27987,4,208,417070.16,4093085.0
139,9,34328,5,208,417070.16,4093085.0
140,9,209,1,209,417377.09,4093835.0
140,9,11257,2,209,417377.09,4093835.0
140,9,20391,3,209,417377.09,4093835.0
140,9,27988,4,209,417377.09,4093835.0
140,9,34329,5,209,417377.09,4093835.0
141,9,210,1,210,417709.59,4094639.75
141,9,11258,2,210,417709.59,4094639.75
141,9,20392,3,210,417709.59,4094639.75
141,9,27989,4,210,417709.59,4094639.75
142,9,211,1,211,418068.91,4095547.25
142,9,11259,2,211,418068.91,4095547.25
142,9,20393,3,211,418068.91,4095547.25
142,9,27990,4,211,418068.91,4095547.25
143,9,212,1,212,418461.41,4096555.25
143,9,11260,2,212,418461.41,4096555.25
143,9,20394,3,212,418461.41,4096555.25
143,9,27991,4,212,418461.41,4096555.25
144,9,213,1,213,418877.16,4097622.75
144,9,11261,2,213,418877.16,4097622.75
144,9,20395,3,213,418877.16,4097622.75
144,9,27992,4,213,418877.16,4097622.75
144,9,34330,5,213,418877.16,4097622.75
144,9,39470,6,213,418877.16,4097622.75
